input_latitude,input_longitude,locationName,requestTimestamp,queryDate,imageDate,satelliteImageType,satelliteImageFrequency,cellConcentration_cells/mL,maxCellConcentration_cells/mL,cell_latitude,cell_longitude,validCellsCount
40.39451125,-104.0830994,Jackson Reservoir,05-25-2023 13:34:14:288 UTC,05-25-2023 13:34:14:288 UTC,04-04-2020 04:00:00:0 UTC,OLCI,Weekly,524807.44,524807.44,40.3949,-104.084,3
40.39451125,-104.0830994,Jackson Reservoir,05-25-2023 13:34:14:288 UTC,05-25-2023 13:34:14:288 UTC,02-15-2020 05:00:00:0 UTC,OLCI,Weekly,178648.75,444631.28,40.3949,-104.084,5
40.39451125,-104.0830994,Jackson Reservoir,05-25-2023 13:34:14:288 UTC,05-25-2023 13:34:14:288 UTC,01-25-2020 05:00:00:0 UTC,OLCI,Weekly,188799.12,398107.16,40.3949,-104.084,6
40.39451125,-104.0830994,Jackson Reservoir,05-25-2023 13:34:14:288 UTC,05-25-2023 13:34:14:288 UTC,01-18-2020 05:00:00:0 UTC,OLCI,Weekly,376703.8,376703.8,40.3949,-104.084,6
40.39451125,-104.0830994,Jackson Reservoir,05-25-2023 13:34:14:288 UTC,05-25-2023 13:34:14:288 UTC,01-11-2020 05:00:00:0 UTC,OLCI,Weekly,337287.3,432513.84,40.3949,-104.084,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-17-2022 04:00:00:0 UTC,OLCI,Weekly,457088.2,2147830.5,40.2727,-104.15,4
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-10-2022 04:00:00:0 UTC,OLCI,Weekly,1342765.0,1819700.9,40.2727,-104.15,5
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-03-2022 04:00:00:0 UTC,OLCI,Weekly,2089296.1,2147830.5,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-27-2022 04:00:00:0 UTC,OLCI,Weekly,1458814.2,1629296.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-20-2022 04:00:00:0 UTC,OLCI,Weekly,672976.7,1770109.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-13-2022 04:00:00:0 UTC,OLCI,Weekly,1169499.4,1541700.5,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-06-2022 04:00:00:0 UTC,OLCI,Weekly,1976969.6,1976969.6,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-30-2022 04:00:00:0 UTC,OLCI,Weekly,1018591.44,1674942.9,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-23-2022 04:00:00:0 UTC,OLCI,Weekly,2333458.2,2992264.5,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-16-2022 04:00:00:0 UTC,OLCI,Weekly,1270574.1,2910717.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-09-2022 04:00:00:0 UTC,OLCI,Weekly,2269864.8,2269864.8,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-02-2022 04:00:00:0 UTC,OLCI,Weekly,636795.56,1770109.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,05-21-2022 04:00:00:0 UTC,OLCI,Weekly,205116.2,376703.8,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,12-04-2021 05:00:00:0 UTC,OLCI,Weekly,636795.56,751622.9,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,11-27-2021 05:00:00:0 UTC,OLCI,Weekly,672976.7,1380384.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,11-20-2021 05:00:00:0 UTC,OLCI,Weekly,1419057.5,1458814.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,11-13-2021 05:00:00:0 UTC,OLCI,Weekly,1499684.8,2089296.1,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,11-06-2021 04:00:00:0 UTC,OLCI,Weekly,2333458.2,2333458.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,10-30-2021 04:00:00:0 UTC,OLCI,Weekly,2466039.2,2992264.5,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,10-23-2021 04:00:00:0 UTC,OLCI,Weekly,2089296.1,2679168.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,10-16-2021 04:00:00:0 UTC,OLCI,Weekly,2606153.5,2831392.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,1976969.6,2333458.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,10-02-2021 04:00:00:0 UTC,OLCI,Weekly,1923091.8,2398833.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,2147830.5,2398833.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-18-2021 04:00:00:0 UTC,OLCI,Weekly,1923091.8,1923091.8,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-11-2021 04:00:00:0 UTC,OLCI,Weekly,1870682.1,1870682.1,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-04-2021 04:00:00:0 UTC,OLCI,Weekly,1202264.4,1870682.1,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-28-2021 04:00:00:0 UTC,OLCI,Weekly,1380384.2,1870682.1,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-21-2021 04:00:00:0 UTC,OLCI,Weekly,1137627.2,1306170.9,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-14-2021 04:00:00:0 UTC,OLCI,Weekly,1018591.44,1270574.1,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-07-2021 04:00:00:0 UTC,OLCI,Weekly,1018591.44,1342765.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-31-2021 04:00:00:0 UTC,OLCI,Weekly,346736.84,654636.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-24-2021 04:00:00:0 UTC,OLCI,Weekly,539510.6,1047128.56,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-17-2021 04:00:00:0 UTC,OLCI,Weekly,990831.94,2089296.1,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-10-2021 04:00:00:0 UTC,OLCI,Weekly,1629296.0,2754228.8,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-03-2021 04:00:00:0 UTC,OLCI,Weekly,178648.75,586138.1,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,12-05-2020 05:00:00:0 UTC,OLCI,Weekly,602559.6,602559.6,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,11-28-2020 05:00:00:0 UTC,OLCI,Weekly,178648.75,887156.0,40.2727,-104.15,4
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,1342765.0,1976969.6,40.2727,-104.15,5
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-29-2020 04:00:00:0 UTC,OLCI,Weekly,1018591.44,1342765.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,398107.16,1419057.5,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,963829.0,1106623.8,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-08-2020 04:00:00:0 UTC,OLCI,Weekly,816582.3,1458814.2,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,08-01-2020 04:00:00:0 UTC,OLCI,Weekly,1076465.2,1770109.0,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-25-2020 04:00:00:0 UTC,OLCI,Weekly,337287.3,356451.16,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-18-2020 04:00:00:0 UTC,OLCI,Weekly,751622.9,751622.9,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,07-11-2020 04:00:00:0 UTC,OLCI,Weekly,1342765.0,2606153.5,40.2727,-104.15,6
40.27303778,-104.1493975,Empire Reservoir,05-25-2023 13:34:14:574 UTC,05-25-2023 13:34:14:574 UTC,01-11-2020 05:00:00:0 UTC,OLCI,Weekly,10375.284,66069.34,40.2727,-104.15,4
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,10-01-2022 04:00:00:0 UTC,OLCI,Weekly,188799.12,1923091.8,40.2647,-104.164,5
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-17-2022 04:00:00:0 UTC,OLCI,Weekly,1306170.9,1923091.8,40.2647,-104.164,7
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-10-2022 04:00:00:0 UTC,OLCI,Weekly,1870682.1,1923091.8,40.2647,-104.164,8
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-03-2022 04:00:00:0 UTC,OLCI,Weekly,1499684.8,1721868.6,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-27-2022 04:00:00:0 UTC,OLCI,Weekly,839460.0,1541700.5,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-20-2022 04:00:00:0 UTC,OLCI,Weekly,554625.7,1018591.44,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-13-2022 04:00:00:0 UTC,OLCI,Weekly,1076465.2,1458814.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-06-2022 04:00:00:0 UTC,OLCI,Weekly,1169499.4,3732501.8,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-30-2022 04:00:00:0 UTC,OLCI,Weekly,1137627.2,1541700.5,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-23-2022 04:00:00:0 UTC,OLCI,Weekly,1976969.6,2910717.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-16-2022 04:00:00:0 UTC,OLCI,Weekly,1674942.9,2089296.1,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-09-2022 04:00:00:0 UTC,OLCI,Weekly,1541700.5,2910717.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-02-2022 04:00:00:0 UTC,OLCI,Weekly,1202264.4,2208004.8,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,05-21-2022 04:00:00:0 UTC,OLCI,Weekly,409260.66,570164.3,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,12-04-2021 05:00:00:0 UTC,OLCI,Weekly,469894.1,554625.7,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,11-27-2021 05:00:00:0 UTC,OLCI,Weekly,319153.78,963829.0,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,11-20-2021 05:00:00:0 UTC,OLCI,Weekly,937562.0,1458814.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,11-13-2021 05:00:00:0 UTC,OLCI,Weekly,1458814.2,1584893.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,11-06-2021 04:00:00:0 UTC,OLCI,Weekly,1976969.6,1976969.6,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,10-30-2021 04:00:00:0 UTC,OLCI,Weekly,1923091.8,2535128.5,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,10-23-2021 04:00:00:0 UTC,OLCI,Weekly,2269864.8,2535128.5,40.2647,-104.164,8
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,10-16-2021 04:00:00:0 UTC,OLCI,Weekly,1721868.6,2333458.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,1235947.5,2032357.1,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,10-02-2021 04:00:00:0 UTC,OLCI,Weekly,2208004.8,2208004.8,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,1870682.1,2032357.1,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-18-2021 04:00:00:0 UTC,OLCI,Weekly,1770109.0,1770109.0,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-11-2021 04:00:00:0 UTC,OLCI,Weekly,263026.8,1584893.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-04-2021 04:00:00:0 UTC,OLCI,Weekly,1137627.2,1584893.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-28-2021 04:00:00:0 UTC,OLCI,Weekly,963829.0,1674942.9,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-21-2021 04:00:00:0 UTC,OLCI,Weekly,839460.0,1499684.8,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-14-2021 04:00:00:0 UTC,OLCI,Weekly,711213.5,1169499.4,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-07-2021 04:00:00:0 UTC,OLCI,Weekly,1306170.9,1306170.9,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-31-2021 04:00:00:0 UTC,OLCI,Weekly,387257.62,751622.9,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-24-2021 04:00:00:0 UTC,OLCI,Weekly,510504.97,751622.9,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-17-2021 04:00:00:0 UTC,OLCI,Weekly,1106623.8,2333458.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-10-2021 04:00:00:0 UTC,OLCI,Weekly,1584893.2,3630780.5,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-03-2021 04:00:00:0 UTC,OLCI,Weekly,619441.06,1380384.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,02-06-2021 05:00:00:0 UTC,OLCI,Weekly,17060.824,28840.316,40.2647,-104.164,3
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,12-05-2020 05:00:00:0 UTC,OLCI,Weekly,444631.28,636795.56,40.2647,-104.164,8
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,11-28-2020 05:00:00:0 UTC,OLCI,Weekly,387257.62,794328.2,40.2647,-104.164,6
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-12-2020 04:00:00:0 UTC,OLCI,Weekly,672976.7,1380384.2,40.2647,-104.164,5
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,1342765.0,1584893.2,40.2647,-104.164,8
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-29-2020 04:00:00:0 UTC,OLCI,Weekly,1202264.4,1499684.8,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,1169499.4,1629296.0,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,1306170.9,1721868.6,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-08-2020 04:00:00:0 UTC,OLCI,Weekly,1674942.9,2333458.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,08-01-2020 04:00:00:0 UTC,OLCI,Weekly,1870682.1,2910717.2,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-25-2020 04:00:00:0 UTC,OLCI,Weekly,139315.69,602559.6,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-18-2020 04:00:00:0 UTC,OLCI,Weekly,672976.7,887156.0,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-11-2020 04:00:00:0 UTC,OLCI,Weekly,2089296.1,2535128.5,40.2647,-104.164,9
40.26417195,-104.1641235,Empire Reservoir,05-25-2023 13:34:15:669 UTC,05-25-2023 13:34:15:669 UTC,07-04-2020 04:00:00:0 UTC,OLCI,Weekly,277971.34,328095.3,40.2647,-104.164,8
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,11-19-2022 05:00:00:0 UTC,OLCI,Weekly,46131.758,210862.81,40.27,-104.182,3
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,11-05-2022 04:00:00:0 UTC,OLCI,Weekly,469894.1,794328.2,40.27,-104.182,5
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,10-29-2022 04:00:00:0 UTC,OLCI,Weekly,816582.3,1721868.6,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,10-22-2022 04:00:00:0 UTC,OLCI,Weekly,1202264.4,1674942.9,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,10-15-2022 04:00:00:0 UTC,OLCI,Weekly,1202264.4,1342765.0,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,10-08-2022 04:00:00:0 UTC,OLCI,Weekly,1342765.0,1721868.6,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,10-01-2022 04:00:00:0 UTC,OLCI,Weekly,862978.56,1674942.9,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,09-24-2022 04:00:00:0 UTC,OLCI,Weekly,1819700.9,1819700.9,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,09-17-2022 04:00:00:0 UTC,OLCI,Weekly,570164.3,1923091.8,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,09-10-2022 04:00:00:0 UTC,OLCI,Weekly,2147830.5,2147830.5,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,09-03-2022 04:00:00:0 UTC,OLCI,Weekly,1342765.0,1674942.9,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,08-27-2022 04:00:00:0 UTC,OLCI,Weekly,1541700.5,1629296.0,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,08-20-2022 04:00:00:0 UTC,OLCI,Weekly,188799.12,654636.2,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,08-13-2022 04:00:00:0 UTC,OLCI,Weekly,862978.56,1169499.4,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,08-06-2022 04:00:00:0 UTC,OLCI,Weekly,887156.0,1923091.8,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,07-30-2022 04:00:00:0 UTC,OLCI,Weekly,1629296.0,2398833.0,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,07-23-2022 04:00:00:0 UTC,OLCI,Weekly,1499684.8,1923091.8,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,07-16-2022 04:00:00:0 UTC,OLCI,Weekly,1674942.9,1770109.0,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,07-09-2022 04:00:00:0 UTC,OLCI,Weekly,1018591.44,2032357.1,40.27,-104.182,6
40.27073065,-104.180603,Empire Dam,05-25-2023 13:34:16:320 UTC,05-25-2023 13:34:16:320 UTC,07-02-2022 04:00:00:0 UTC,OLCI,Weekly,937562.0,1202264.4,40.27,-104.182,6
